wkt_geom;InputID;TargetID;Distance;IstInLoesung
LineString (7.15434749999997166 50.97915349999999535, 9.15033149999999296 47.7067220000000134);DE541C1;DE054C1;391746.9096;0
LineString (9.00408850000002303 48.71228849999999966, 10.37074499999999944 52.12447200000002567);DE068C1;DE536C1;391772.5889;0
LineString (9.18234150000000682 49.15271150000000944, 13.78345649999999978 51.06644099999999753);DE009C1;DE529C1;391855.8101;0
LineString (9.21748150000001942 48.90369349999997439, 12.23099799999999959 51.85378350000002001);DE049C1;DE082C1;391885.0446;0
LineString (9.65230900000000247 50.56311950000002753, 9.98447249999998121 54.08112749999997959);DE055C1;DE065C1;392114.0119;0
LineString (12.15950049999997873 48.5446774999999775, 14.36628000000001748 51.77269000000001142);DE067C1;DE539C1;392114.8256;0
LineString (10.30811849999997776 47.73818399999998974, 12.91179249999999001 50.82634000000001606);DE066C1;DE505C1;392168.9391;0
LineString (8.6826135000000022 50.57895250000001397, 10.72754950000000917 53.87249750000000859);DE057C1;DE510C1;392171.1877;0
LineString (10.97814549999998235 49.58233100000001059, 14.49034399999999323 52.32476450000001478);DE029C1;DE545C1;392313.7852;0
LineString (8.22434449999997241 53.14457399999997733, 9.94089600000000928 49.7846554999999853);DE520C1;DE524C1;392356.5132;0
LineString (7.01540099999999711 51.05310800000000881, 9.98447249999998121 54.08112749999997959);DE055C1;DE519C1;392433.6221;0
LineString (6.70211899999998195 51.17296199999998407, 9.98447249999998121 54.08112749999997959);DE055C1;DE521C1;392499.0684;0
LineString (7.15434749999997166 50.97915349999999535, 11.39500700000002098 48.75510750000000826);DE534C1;DE541C1;392499.495;0
LineString (8.41270750000001044 49.01135299999998551, 10.52413400000000365 52.27524549999998271);DE035C1;DE506C1;392553.4001;0
LineString (6.73478000000000065 51.43959200000000465, 12.37476900000001478 51.34217399999999998);DE008C1;DE501C1;392630.8108;0
LineString (7.47491899999999987 51.5161939999999845, 7.81812800000000152 47.99256750000000693);DE010C1;DE027C1;392691.0894;0
LineString (7.07130100000000539 51.55398150000002033, 9.43853100000001177 54.78499449999998205);DE052C1;DE503C1;392825.9781;0
LineString (8.6647530000000188 49.88157250000000431, 10.41663449999998647 53.24105550000001585);DE025C1;DE058C1;392988.7445;0
LineString (7.76069999999998572 49.4328869999999938, 10.09452800000002526 52.64497699999998304);DE044C1;DE060C1;392997.0423;0
LineString (8.64419149999997671 50.1179480000000126, 10.01188600000000406 53.54765250000002652);DE002C1;DE005C1;393056.9083;0
LineString (7.57955149999997957 50.3485145000000216, 10.01188600000000406 53.54765250000002652);DE002C1;DE042C1;393228.8106;0
LineString (6.70211899999998195 51.17296199999998407, 10.05274850000000697 48.38061900000002424);DE521C1;DE076C1;393232.7182;0
LineString (8.6826135000000022 50.57895250000001397, 12.10872649999998885 47.84438599999998587);DE057C1;DE069C1;393363.9474;0
LineString (6.97323749999998199 50.94566700000001447, 9.15033149999999296 47.7067220000000134);DE004C1;DE054C1;393408.9751;0
LineString (8.2414969999999812 49.97418649999997342, 10.41663449999998647 53.24105550000001585);DE037C1;DE058C1;393421.5734;0
LineString (7.82354249999997364 51.66521099999999933, 13.40185100000002194 52.50153050000000121);DE001C1;DE514C1;393443.9156;0
LineString (6.73478000000000065 51.43959200000000465, 12.13591800000000376 50.49836649999997462);DE063C1;DE501C1;393479.4446;0
LineString (7.01719300000002022 51.43384550000001809, 12.5193295000000262 52.40272549999997409);DE006C1;DE056C1;393501.5226;0
LineString (7.76069999999998572 49.4328869999999938, 10.78489350000000968 52.41075599999999213);DE044C1;DE526C1;393575.2224;0
LineString (7.2243310000000065 51.1826874999999859, 11.41658699999999271 53.62152400000002217);DE031C1;DE530C1;393653.5127;0
LineString (9.04793699999999035 48.52770600000002332, 12.37476900000001478 51.34217399999999998);DE050C1;DE008C1;393667.4382;0
LineString (9.18234150000000682 49.15271150000000944, 10.09452800000002526 52.64497699999998304);DE060C1;DE529C1;393756.7848;0
LineString (8.51391100000000733 50.56606950000002598, 11.41658699999999271 53.62152400000002217);DE031C1;DE079C1;393824.8197;0
LineString (8.78096799999997302 50.09105499999998301, 10.01188600000000406 53.54765250000002652);DE002C1;DE531C1;393832.3081;0
LineString (6.8784610000000157 51.41378150000002734, 11.41658699999999271 53.62152400000002217);DE031C1;DE022C1;393895.1601;0
LineString (8.54062499999997726 52.01097349999997732, 9.18820549999998093 48.49389700000000403);DE017C1;DE537C1;393930.2091;0
LineString (8.26036449999998013 50.0791510000000244, 12.5193295000000262 52.40272549999997409);DE020C1;DE056C1;393940.0142;0
LineString (6.81018249999999625 51.23549450000001571, 10.05274850000000697 48.38061900000002424);DE076C1;DE011C1;394002.039;0
LineString (8.78096799999997302 50.09105499999998301, 13.02843250000000808 52.42620399999998426);DE041C1;DE531C1;394096.338;0
LineString (6.73478000000000065 51.43959200000000465, 10.13240200000001323 54.32481000000001359);DE039C1;DE501C1;394117.7227;0
LineString (7.00688350000001492 49.23980799999998226, 12.13591800000000376 50.49836649999997462);DE040C1;DE063C1;394302.1333;0
LineString (7.22498200000001134 51.46995500000002721, 9.95002299999998741 48.39085649999998395);DE015C1;DE532C1;394362.5262;0
LineString (6.619954000000007 51.45274349999999686, 7.81812800000000152 47.99256750000000693);DE023C1;DE027C1;394416.9277;0
LineString (7.62363950000002433 51.95436849999998685, 9.04793699999999035 48.52770600000002332);DE504C1;DE050C1;394448.7492;0
LineString (9.9314979999999764 51.54304250000001275, 11.54725450000000819 48.15320350000001781);DE003C1;DE021C1;394513.7467;0
LineString (7.47491899999999987 51.5161939999999845, 10.05274850000000697 48.38061900000002424);DE076C1;DE010C1;394739.4802;0
LineString (7.47491899999999987 51.5161939999999845, 13.02843250000000808 52.42620399999998426);DE010C1;DE041C1;394739.7176;0
LineString (7.82354249999997364 51.66521099999999933, 9.95002299999998741 48.39085649999998395);DE514C1;DE532C1;394749.6124;0
LineString (7.15434749999997166 50.97915349999999535, 9.98447249999998121 54.08112749999997959);DE055C1;DE541C1;394939.4438;0
LineString (6.92024450000002389 51.57158900000001722, 9.43853100000001177 54.78499449999998205);DE528C1;DE052C1;395209.2546;0
LineString (7.94381249999997863 48.4777339999999981, 8.54062499999997726 52.01097349999997732);DE017C1;DE073C1;395310.4059;0
LineString (6.92024450000002389 51.57158900000001722, 12.5193295000000262 52.40272549999997409);DE056C1;DE528C1;395493.1386;0
LineString (6.5796100000000024 51.34522650000002386, 12.23099799999999959 51.85378350000002001);DE082C1;DE508C1;395543.0718;0
LineString (8.7807770000000005 53.11898949999999786, 14.49034399999999323 52.32476450000001478);DE012C1;DE029C1;395660.6198;0
LineString (6.81018249999999625 51.23549450000001571, 10.72754950000000917 53.87249750000000859);DE011C1;DE510C1;395741.7519;0
LineString (7.66976199999999153 51.38692600000001676, 11.39500700000002098 48.75510750000000826);DE045C1;DE534C1;395902.3109;0
LineString (6.73478000000000065 51.43959200000000465, 8.45193599999998924 48.05600850000001856);DE051C1;DE501C1;396132.0368;0
LineString (8.01170450000000756 50.88107500000000982, 12.15950049999997873 48.5446774999999775);DE540C1;DE067C1;396144.0587;0
LineString (7.16895149999999148 51.25060700000000224, 10.13240200000001323 54.32481000000001359);DE039C1;DE546C1;396160.1941;0
LineString (7.66976199999999153 51.38692600000001676, 9.43853100000001177 54.78499449999998205);DE052C1;DE045C1;396265.7493;0
LineString (7.33101950000002489 51.42741449999999759, 12.91179249999999001 50.82634000000001606);DE505C1;DE543C1;396267.0677;0
LineString (6.70211899999998195 51.17296199999998407, 12.37476900000001478 51.34217399999999998);DE008C1;DE521C1;396346.1845;0
LineString (10.52413400000000365 52.27524549999998271, 11.39500700000002098 48.75510750000000826);DE506C1;DE534C1;396409.841;0
LineString (9.15033149999999296 47.7067220000000134, 11.31787400000001753 50.97834749999998394);DE030C1;DE054C1;396442.9724;0
LineString (9.21748150000001942 48.90369349999997439, 11.64139000000000124 52.11651999999997997);DE019C1;DE049C1;396543.1259;0
LineString (7.20864849999998114 51.53749199999998609, 7.81812800000000152 47.99256750000000693);DE027C1;DE515C1;396715.8163;0
LineString (8.71288199999997914 48.87641750000000229, 9.7697029999999927 52.3794990000000098);DE013C1;DE533C1;396784.2789;0
LineString (11.39500700000002098 48.75510750000000826, 14.36628000000001748 51.77269000000001142);DE534C1;DE539C1;396849.1387;0
LineString (8.01170450000000756 50.88107500000000982, 11.54725450000000819 48.15320350000001781);DE003C1;DE540C1;396881.375;0
LineString (8.2414969999999812 49.97418649999997342, 8.58654799999999341 53.53815550000001622);DE037C1;DE527C1;397250.3798;0
LineString (8.22434449999997241 53.14457399999997733, 12.48133350000000519 50.72846049999998286);DE520C1;DE544C1;397351.4147;0
LineString (7.20864849999998114 51.53749199999998609, 8.45193599999998924 48.05600850000001856);DE051C1;DE515C1;397423.4961;0
LineString (6.5796100000000024 51.34522650000002386, 10.72754950000000917 53.87249750000000859);DE508C1;DE510C1;397425.4316;0
LineString (6.619954000000007 51.45274349999999686, 10.13240200000001323 54.32481000000001359);DE023C1;DE039C1;397447.9117;0
LineString (7.22498200000001134 51.46995500000002721, 9.43853100000001177 54.78499449999998205);DE015C1;DE052C1;397518.8073;0
LineString (8.51391100000000733 50.56606950000002598, 10.72754950000000917 53.87249750000000859);DE079C1;DE510C1;397750.6108;0
LineString (8.04696849999999131 52.27766800000000558, 9.17207350000001043 48.77454399999999168);DE007C1;DE517C1;397753.9025;0
LineString (6.8471154999999726 51.5131279999999947, 7.81812800000000152 47.99256750000000693);DE027C1;DE509C1;397764.5288;0
LineString (7.15434749999997166 50.97915349999999535, 10.8855090000000132 48.34556450000002314);DE033C1;DE541C1;397846.6915;0
LineString (12.11373750000001337 49.01306849999997439, 13.40185100000002194 52.50153050000000121);DE001C1;DE028C1;398553.4552;0
LineString (7.01719300000002022 51.43384550000001809, 9.95002299999998741 48.39085649999998395);DE006C1;DE532C1;398587.6233;0
LineString (7.82354249999997364 51.66521099999999933, 10.05274850000000697 48.38061900000002424);DE076C1;DE514C1;398693.6535;0
LineString (6.41196600000000672 51.16721300000000383, 12.08271350000001121 50.89400499999999283);DE036C1;DE535C1;398870.7491;0
LineString (11.64139000000000124 52.11651999999997997, 12.15950049999997873 48.5446774999999775);DE019C1;DE067C1;399021.2307;0
LineString (7.22498200000001134 51.46995500000002721, 10.05274850000000697 48.38061900000002424);DE015C1;DE076C1;399058.1536;0
LineString (8.75422350000002325 51.73023899999998321, 14.49034399999999323 52.32476450000001478);DE029C1;DE523C1;399111.6276;0
LineString (7.49763050000001385 51.34817249999997557, 13.02843250000000808 52.42620399999998426);DE041C1;DE511C1;399124.1026;0
LineString (8.22434449999997241 53.14457399999997733, 12.13591800000000376 50.49836649999997462);DE063C1;DE520C1;399168.8929;0
LineString (8.71288199999997914 48.87641750000000229, 10.52413400000000365 52.27524549999998271);DE506C1;DE533C1;399228.1167;0
LineString (9.15033149999999296 47.7067220000000134, 11.58702599999998029 50.92425750000001017);DE054C1;DE547C1;399241.9897;0
LineString (7.00688350000001492 49.23980799999998226, 10.37074499999999944 52.12447200000002567);DE040C1;DE536C1;399276.6981;0
LineString (8.64419149999997671 50.1179480000000126, 13.02843250000000808 52.42620399999998426);DE041C1;DE005C1;399323.0793;0
LineString (7.62363950000002433 51.95436849999998685, 13.40185100000002194 52.50153050000000121);DE001C1;DE504C1;399371.8214;0
LineString (7.33101950000002489 51.42741449999999759, 9.43853100000001177 54.78499449999998205);DE052C1;DE543C1;399381.2577;0
LineString (7.76069999999998572 49.4328869999999938, 12.91179249999999001 50.82634000000001606);DE044C1;DE505C1;399490.0273;0
LineString (8.58654799999999341 53.53815550000001622, 9.14581399999997302 49.96385600000002114);DE527C1;DE061C1;399553.1053;0
LineString (8.6826135000000022 50.57895250000001397, 9.98447249999998121 54.08112749999997959);DE055C1;DE057C1;399658.7828;0
LineString (6.73478000000000065 51.43959200000000465, 11.41658699999999271 53.62152400000002217);DE031C1;DE501C1;399736.1934;0
LineString (7.07130100000000539 51.55398150000002033, 7.81812800000000152 47.99256750000000693);DE027C1;DE503C1;399747.1205;0
LineString (7.00688350000001492 49.23980799999998226, 9.7697029999999927 52.3794990000000098);DE013C1;DE040C1;399821.6014;0
LineString (8.0874564999999734 53.56689799999998058, 8.2414969999999812 49.97418649999997342);DE048C1;DE037C1;399876.6516;0
LineString (6.8784610000000157 51.41378150000002734, 12.48133350000000519 50.72846049999998286);DE022C1;DE544C1;399933.6539;0
LineString (8.35688349999998081 49.53306400000002441, 8.7807770000000005 53.11898949999999786);DE012C1;DE070C1;400040.7656;0
LineString (6.10988750000001346 50.75939249999998992, 11.58467250000001059 49.9377435000000105);DE059C1;DE507C1;400145.4404;0
LineString (6.92024450000002389 51.57158900000001722, 12.48133350000000519 50.72846049999998286);DE528C1;DE544C1;400151.7862;0
LineString (6.619954000000007 51.45274349999999686, 8.45193599999998924 48.05600850000001856);DE023C1;DE051C1;400165.5808;0
LineString (8.51391100000000733 50.56606950000002598, 12.10872649999998885 47.84438599999998587);DE069C1;DE079C1;400204.5722;0
LineString (6.65507450000001199 49.76293700000002218, 12.13591800000000376 50.49836649999997462);DE026C1;DE063C1;400233.8889;0
LineString (6.41196600000000672 51.16721300000000383, 9.95002299999998741 48.39085649999998395);DE036C1;DE532C1;400268.0457;0
LineString (6.65507450000001199 49.76293700000002218, 11.54725450000000819 48.15320350000001781);DE003C1;DE026C1;400397.3743;0
LineString (6.97323749999998199 50.94566700000001447, 11.39500700000002098 48.75510750000000826);DE004C1;DE534C1;400496.5543;0
LineString (6.619954000000007 51.45274349999999686, 12.37476900000001478 51.34217399999999998);DE008C1;DE023C1;400599.1663;0
LineString (6.65507450000001199 49.76293700000002218, 10.09452800000002526 52.64497699999998304);DE026C1;DE060C1;400636.3419;0
LineString (7.06628949999998213 51.16230699999999842, 12.5193295000000262 52.40272549999997409);DE056C1;DE516C1;400703.1838;0
LineString (7.62363950000002433 51.95436849999998685, 9.18820549999998093 48.49389700000000403);DE504C1;DE537C1;400759.6824;0
LineString (7.82354249999997364 51.66521099999999933, 12.14301100000000133 54.14743499999997312);DE043C1;DE514C1;400822.9961;0
LineString (10.96548649999999725 49.49141950000000634, 14.49034399999999323 52.32476450000001478);DE029C1;DE538C1;400919.591;0
LineString (7.2243310000000065 51.1826874999999859, 10.13240200000001323 54.32481000000001359);DE039C1;DE530C1;400936.4239;0
LineString (11.07928099999998039 49.436396000000002, 14.49034399999999323 52.32476450000001478);DE014C1;DE029C1;400996.6469;0
LineString (9.17207350000001043 48.77454399999999168, 10.52413400000000365 52.27524549999998271);DE007C1;DE506C1;401024.5096;0
LineString (7.2243310000000065 51.1826874999999859, 12.91179249999999001 50.82634000000001606);DE505C1;DE530C1;401069.2624;0
LineString (7.49763050000001385 51.34817249999997557, 11.39500700000002098 48.75510750000000826);DE511C1;DE534C1;401264.6144;0
LineString (7.20864849999998114 51.53749199999998609, 9.95002299999998741 48.39085649999998395);DE515C1;DE532C1;401407.9594;0
LineString (10.13240200000001323 54.32481000000001359, 14.36628000000001748 51.77269000000001142);DE039C1;DE539C1;401466.425;0
LineString (6.8471154999999726 51.5131279999999947, 8.45193599999998924 48.05600850000001856);DE509C1;DE051C1;401483.6353;0
LineString (6.65507450000001199 49.76293700000002218, 8.7807770000000005 53.11898949999999786);DE012C1;DE026C1;401525.3544;0
LineString (7.07130100000000539 51.55398150000002033, 8.45193599999998924 48.05600850000001856);DE051C1;DE503C1;401535.9915;0
LineString (9.15033149999999296 47.7067220000000134, 9.46035299999999779 51.31149499999997943);DE054C1;DE513C1;401548.3296;0
LineString (6.619954000000007 51.45274349999999686, 12.13591800000000376 50.49836649999997462);DE023C1;DE063C1;401585.2978;0
LineString (8.51391100000000733 50.56606950000002598, 13.40185100000002194 52.50153050000000121);DE001C1;DE079C1;401621.9749;0
LineString (7.94381249999997863 48.4777339999999981, 12.08271350000001121 50.89400499999999283);DE073C1;DE535C1;401667.7115;0
LineString (6.5796100000000024 51.34522650000002386, 12.13591800000000376 50.49836649999997462);DE063C1;DE508C1;401784.5411;0
LineString (8.54062499999997726 52.01097349999997732, 14.36628000000001748 51.77269000000001142);DE017C1;DE539C1;401824.9502;0
LineString (10.05274850000000697 48.38061900000002424, 13.78345649999999978 51.06644099999999753);DE009C1;DE076C1;401894.0252;0
LineString (10.8855090000000132 48.34556450000002314, 12.23099799999999959 51.85378350000002001);DE033C1;DE082C1;401901.916;0
LineString (8.22434449999997241 53.14457399999997733, 8.35688349999998081 49.53306400000002441);DE070C1;DE520C1;401903.3217;0
LineString (6.8784610000000157 51.41378150000002734, 9.95002299999998741 48.39085649999998395);DE022C1;DE532C1;402092.0089;0
LineString (6.81018249999999625 51.23549450000001571, 12.48133350000000519 50.72846049999998286);DE011C1;DE544C1;402126.159;0
LineString (9.46035299999999779 51.31149499999997943, 10.30811849999997776 47.73818399999998974);DE066C1;DE513C1;402126.9346;0
LineString (6.8471154999999726 51.5131279999999947, 12.5193295000000262 52.40272549999997409);DE056C1;DE509C1;402170.6399;0
LineString (9.32652450000000499 48.74129199999998718, 10.52413400000000365 52.27524549999998271);DE046C1;DE506C1;402172.0187;0
LineString (8.45193599999998924 48.05600850000001856, 9.9314979999999764 51.54304250000001275);DE021C1;DE051C1;402184.0832;0
LineString (8.04696849999999131 52.27766800000000558, 9.00408850000002303 48.71228849999999966);DE068C1;DE517C1;402370.1896;0
LineString (7.01540099999999711 51.05310800000000881, 10.72754950000000917 53.87249750000000859);DE510C1;DE519C1;402483.2064;0
LineString (8.75389100000001008 50.80562099999997372, 10.13240200000001323 54.32481000000001359);DE039C1;DE053C1;402588.7998;0
LineString (9.47458000000000311 47.68808749999999463, 12.48133350000000519 50.72846049999998286);DE072C1;DE544C1;402828.0304;0
LineString (8.2414969999999812 49.97418649999997342, 12.5193295000000262 52.40272549999997409);DE037C1;DE056C1;402917.3808;0
LineString (7.2243310000000065 51.1826874999999859, 11.39500700000002098 48.75510750000000826);DE530C1;DE534C1;402918.3057;0
LineString (7.15434749999997166 50.97915349999999535, 9.47458000000000311 47.68808749999999463);DE072C1;DE541C1;402948.5521;0
LineString (9.46035299999999779 51.31149499999997943, 9.47458000000000311 47.68808749999999463);DE072C1;DE513C1;402994.3577;0
LineString (7.06628949999998213 51.16230699999999842, 11.41658699999999271 53.62152400000002217);DE031C1;DE516C1;403091.2011;0
LineString (7.01540099999999711 51.05310800000000881, 9.15033149999999296 47.7067220000000134);DE519C1;DE054C1;403126.25;0
LineString (8.50036649999998417 49.49939000000000533, 8.7807770000000005 53.11898949999999786);DE502C1;DE012C1;403168.8559;0
LineString (9.14581399999997302 49.96385600000002114, 10.01188600000000406 53.54765250000002652);DE002C1;DE061C1;403193.8066;0
LineString (6.8471154999999726 51.5131279999999947, 9.43853100000001177 54.78499449999998205);DE052C1;DE509C1;403225.7886;0
LineString (9.17207350000001043 48.77454399999999168, 9.7697029999999927 52.3794990000000098);DE007C1;DE013C1;403239.7228;0
LineString (7.15434749999997166 50.97915349999999535, 12.5193295000000262 52.40272549999997409);DE056C1;DE541C1;403256.9793;0
LineString (9.32652450000000499 48.74129199999998718, 12.23099799999999959 51.85378350000002001);DE046C1;DE082C1;403277.7281;0
LineString (6.92024450000002389 51.57158900000001722, 7.81812800000000152 47.99256750000000693);DE027C1;DE528C1;403285.1351;0
LineString (7.15434749999997166 50.97915349999999535, 10.72754950000000917 53.87249750000000859);DE510C1;DE541C1;403297.9392;0
LineString (7.19004949999998644 50.77139599999998154, 12.91179249999999001 50.82634000000001606);DE075C1;DE505C1;403332.6405;0
LineString (6.8784610000000157 51.41378150000002734, 12.5193295000000262 52.40272549999997409);DE022C1;DE056C1;403368.0876;0
LineString (7.01719300000002022 51.43384550000001809, 10.05274850000000697 48.38061900000002424);DE006C1;DE076C1;403499.6006;0
LineString (8.0874564999999734 53.56689799999998058, 12.08271350000001121 50.89400499999999283);DE048C1;DE535C1;403574.5407;0
LineString (6.5796100000000024 51.34522650000002386, 12.37476900000001478 51.34217399999999998);DE008C1;DE508C1;403688.9673;0
LineString (8.04696849999999131 52.27766800000000558, 9.32652450000000499 48.74129199999998718);DE046C1;DE517C1;403699.8594;0
LineString (8.51391100000000733 50.56606950000002598, 9.98447249999998121 54.08112749999997959);DE055C1;DE079C1;403755.3325;0
LineString (9.47458000000000311 47.68808749999999463, 12.08271350000001121 50.89400499999999283);DE072C1;DE535C1;403820.8141;0
LineString (8.7807770000000005 53.11898949999999786, 11.58467250000001059 49.9377435000000105);DE012C1;DE059C1;403826.0222;0
LineString (7.10978749999998172 50.70573200000001179, 10.30811849999997776 47.73818399999998974);DE034C1;DE066C1;403899.6027;0
LineString (6.8471154999999726 51.5131279999999947, 12.48133350000000519 50.72846049999998286);DE509C1;DE544C1;403913.4562;0
LineString (10.13240200000001323 54.32481000000001359, 12.08271350000001121 50.89400499999999283);DE039C1;DE535C1;403948.8258;0
LineString (7.49763050000001385 51.34817249999997557, 9.43853100000001177 54.78499449999998205);DE052C1;DE511C1;403957.5309;0
LineString (7.82354249999997364 51.66521099999999933, 8.45193599999998924 48.05600850000001856);DE051C1;DE514C1;403968.6809;0
LineString (7.19004949999998644 50.77139599999998154, 12.11373750000001337 49.01306849999997439);DE028C1;DE075C1;404133.7117;0
LineString (7.2132230000000277 51.60496449999999413, 7.81812800000000152 47.99256750000000693);DE027C1;DE525C1;404138.5328;0
LineString (7.94381249999997863 48.4777339999999981, 13.41507699999999659 48.58209799999997358);DE073C1;DE081C1;404176.3384;0
LineString (6.97323749999998199 50.94566700000001447, 10.8855090000000132 48.34556450000002314);DE004C1;DE033C1;404197.8252;0
LineString (7.22498200000001134 51.46995500000002721, 12.91179249999999001 50.82634000000001606);DE015C1;DE505C1;404209.9168;0
LineString (6.97323749999998199 50.94566700000001447, 9.98447249999998121 54.08112749999997959);DE004C1;DE055C1;404298.0678;0
LineString (8.26036449999998013 50.0791510000000244, 10.01188600000000406 53.54765250000002652);DE002C1;DE020C1;404347.0678;0
LineString (8.58654799999999341 53.53815550000001622, 10.22090150000002495 50.04701299999999264);DE077C1;DE527C1;404443.3004;0
LineString (6.41196600000000672 51.16721300000000383, 9.98447249999998121 54.08112749999997959);DE036C1;DE055C1;404452.2167;0
LineString (11.9685024999999996 51.47979600000002165, 12.10872649999998885 47.84438599999998587);DE069C1;DE018C1;404465.8405;0
LineString (6.10988750000001346 50.75939249999998992, 10.41663449999998647 53.24105550000001585);DE058C1;DE507C1;404505.0047;0
LineString (7.2132230000000277 51.60496449999999413, 8.45193599999998924 48.05600850000001856);DE051C1;DE525C1;404654.5084;0
LineString (12.11373750000001337 49.01306849999997439, 14.49034399999999323 52.32476450000001478);DE028C1;DE029C1;404848.3252;0
LineString (9.43853100000001177 54.78499449999998205, 11.9685024999999996 51.47979600000002165);DE018C1;DE052C1;404871.2676;0
LineString (6.65507450000001199 49.76293700000002218, 12.11373750000001337 49.01306849999997439);DE026C1;DE028C1;404889.7715;0
LineString (7.76069999999998572 49.4328869999999938, 11.64139000000000124 52.11651999999997997);DE019C1;DE044C1;404921.8206;0
LineString (6.619954000000007 51.45274349999999686, 11.41658699999999271 53.62152400000002217);DE023C1;DE031C1;405037.0501;0
LineString (7.01540099999999711 51.05310800000000881, 11.39500700000002098 48.75510750000000826);DE519C1;DE534C1;405242.4897;0
LineString (6.10988750000001346 50.75939249999998992, 9.15033149999999296 47.7067220000000134);DE054C1;DE507C1;405251.4944;0
LineString (7.15434749999997166 50.97915349999999535, 12.91179249999999001 50.82634000000001606);DE505C1;DE541C1;405256.9734;0
LineString (6.97323749999998199 50.94566700000001447, 9.47458000000000311 47.68808749999999463);DE004C1;DE072C1;405319.0066;0
LineString (7.81812800000000152 47.99256750000000693, 11.02032250000002023 50.98310049999997773);DE027C1;DE032C1;405444.6263;0
LineString (7.16895149999999148 51.25060700000000224, 12.91179249999999001 50.82634000000001606);DE505C1;DE546C1;405450.1384;0
LineString (8.39684649999998101 49.4820775000000026, 8.7807770000000005 53.11898949999999786);DE012C1;DE518C1;405504.1491;0
LineString (9.21748150000001942 48.90369349999997439, 10.78489350000000968 52.41075599999999213);DE049C1;DE526C1;405544.0375;0
LineString (8.01170450000000756 50.88107500000000982, 13.78345649999999978 51.06644099999999753);DE009C1;DE540C1;405811.9119;0
LineString (9.17207350000001043 48.77454399999999168, 12.23099799999999959 51.85378350000002001);DE082C1;DE007C1;405860.8086;0
LineString (6.41196600000000672 51.16721300000000383, 10.05274850000000697 48.38061900000002424);DE036C1;DE076C1;405897.7238;0
LineString (8.75389100000001008 50.80562099999997372, 14.36628000000001748 51.77269000000001142);DE053C1;DE539C1;405919.2546;0
LineString (9.32652450000000499 48.74129199999998718, 9.7697029999999927 52.3794990000000098);DE013C1;DE046C1;405927.6212;0
LineString (6.70211899999998195 51.17296199999998407, 10.72754950000000917 53.87249750000000859);DE510C1;DE521C1;405940.1465;0
LineString (7.10978749999998172 50.70573200000001179, 12.11373750000001337 49.01306849999997439);DE028C1;DE034C1;405966.7488;0
LineString (8.22434449999997241 53.14457399999997733, 8.50036649999998417 49.49939000000000533);DE520C1;DE502C1;405997.9417;0
LineString (9.95002299999998741 48.39085649999998395, 13.78345649999999978 51.06644099999999753);DE009C1;DE532C1;406028.2079;0
LineString (12.13591800000000376 50.49836649999997462, 12.14301100000000133 54.14743499999997312);DE043C1;DE063C1;406044.4993;0
LineString (7.20864849999998114 51.53749199999998609, 10.05274850000000697 48.38061900000002424);DE076C1;DE515C1;406059.2544;0
LineString (10.22090150000002495 50.04701299999999264, 11.41658699999999271 53.62152400000002217);DE031C1;DE077C1;406149.0931;0
LineString (9.21748150000001942 48.90369349999997439, 13.78345649999999978 51.06644099999999753);DE009C1;DE049C1;406202.2526;0
LineString (8.75422350000002325 51.73023899999998321, 10.8855090000000132 48.34556450000002314);DE033C1;DE523C1;406213.648;0
LineString (6.92024450000002389 51.57158900000001722, 8.45193599999998924 48.05600850000001856);DE051C1;DE528C1;406239.5044;0
LineString (8.26036449999998013 50.0791510000000244, 13.78345649999999978 51.06644099999999753);DE009C1;DE020C1;406267.131;0
LineString (6.65507450000001199 49.76293700000002218, 12.08271350000001121 50.89400499999999283);DE026C1;DE535C1;406330.6998;0
LineString (7.20864849999998114 51.53749199999998609, 12.91179249999999001 50.82634000000001606);DE505C1;DE515C1;406440.2274;0
LineString (7.19004949999998644 50.77139599999998154, 10.30811849999997776 47.73818399999998974);DE066C1;DE075C1;406512.4823;0
LineString (7.01719300000002022 51.43384550000001809, 9.43853100000001177 54.78499449999998205);DE006C1;DE052C1;406607.5111;0
LineString (8.58654799999999341 53.53815550000001622, 8.6647530000000188 49.88157250000000431);DE025C1;DE527C1;406873.6581;0
LineString (8.2414969999999812 49.97418649999997342, 13.41507699999999659 48.58209799999997358);DE037C1;DE081C1;406929.8814;0
LineString (8.22434449999997241 53.14457399999997733, 10.89892400000002226 49.88722899999999072);DE062C1;DE520C1;407124.3418;0
LineString (6.8784610000000157 51.41378150000002734, 10.05274850000000697 48.38061900000002424);DE022C1;DE076C1;407138.5657;0
LineString (7.00688350000001492 49.23980799999998226, 12.08271350000001121 50.89400499999999283);DE040C1;DE535C1;407213.0749;0
LineString (7.33101950000002489 51.42741449999999759, 13.02843250000000808 52.42620399999998426);DE041C1;DE543C1;407251.5686;0
LineString (8.69418150000001333 49.40551349999998365, 13.78345649999999978 51.06644099999999753);DE009C1;DE522C1;407267.6597;0
LineString (7.00688350000001492 49.23980799999998226, 12.10872649999998885 47.84438599999998587);DE040C1;DE069C1;407321.0787;0
LineString (9.04793699999999035 48.52770600000002332, 9.94385099999999511 52.14473349999997254);DE050C1;DE542C1;407357.3365;0
LineString (7.2132230000000277 51.60496449999999413, 12.91179249999999001 50.82634000000001606);DE505C1;DE525C1;407368.5392;0
