wkt_geom;InputID;TargetID;Distance
LineString (3459069.47409876342862844 5424510.26605264004319906, 3471259.77054715529084206 5421970.82867374643683434);32;41;12453.31451
LineString (3456391.66935586743056774 5436679.22981312964111567, 3459069.47409876342862844 5424510.26605264004319906);48;32;12461.24926
LineString (3454597.78858819091692567 5425732.95110378973186016, 3464611.47653896687552333 5433151.62009744439274073);17;49;12463.59398
LineString (3451637.01836292631924152 5421813.62729568686336279, 3454694.72752937115728855 5433902.57885454595088959);15;16;12470.73591
LineString (3453848.75896579492837191 5424471.4946203175932169, 3456391.66935586743056774 5436679.22981312964111567);1;48;12470.87619
LineString (3462384.64057742105796933 5426872.13059444166719913, 3470109.42191518936306238 5436662.94686345662921667);39;23;12472.53558
LineString (3466659.65724263805896044 5435999.49862106051295996, 3472171.90485716983675957 5424803.07942000404000282);33;5;12481.0592
LineString (3465232.31786350952461362 5425724.29433836974203587, 3471558.65334488870576024 5436536.49105874821543694);42;40;12528.30459
LineString (3455663.71174610918387771 5424355.57401029951870441, 3464611.47653896687552333 5433151.62009744439274073);29;49;12548.45462
LineString (3449741.57612347323447466 5428499.80919848289340734, 3462159.84320575930178165 5426688.41854207124561071);47;25;12550.90553
LineString (3459069.47409876342862844 5424510.26605264004319906, 3470996.66585338255390525 5428416.35889498051255941);22;32;12551.84291
LineString (3449908.01308531407266855 5435545.69743746984750032, 3455663.71174610918387771 5424355.57401029951870441);38;29;12584.69864
LineString (3469195.91268025850877166 5424600.50072824023663998, 3469242.10503632668405771 5437211.66114674508571625);34;35;12612.52376
LineString (3449741.57612347323447466 5428499.80919848289340734, 3462178.43183876946568489 5426407.10723903961479664);8;25;12612.92225
LineString (3454905.93222851492464542 5432975.09213650040328503, 3465232.31786350952461362 5425724.29433836974203587);46;42;12619.02944
LineString (3456391.66935586743056774 5436679.22981312964111567, 3457792.80140150897204876 5424119.22082886192947626);48;26;12639.06322
LineString (3450492.70694015640765429 5428681.37302775215357542, 3462656.77635816438123584 5425198.84765840321779251);18;30;12654.00646
LineString (3467552.71176850516349077 5424257.1826713215559721, 3470109.42191518936306238 5436662.94686345662921667);36;39;12667.76618
LineString (3462159.84320575930178165 5426688.41854207124561071, 3469242.10503632668405771 5437211.66114674508571625);35;47;12685.80445
LineString (3454597.78858819091692567 5425732.95110378973186016, 3467158.64961910201236606 5423881.07062907610088587);17;21;12697.94354
LineString (3454694.72752937115728855 5433902.57885454595088959, 3456586.13837308529764414 5421315.44365351181477308);24;16;12729.58232
LineString (3449741.57612347323447466 5428499.80919848289340734, 3462384.64057742105796933 5426872.13059444166719913);23;25;12748.65399
LineString (3469242.10503632668405771 5437211.66114674508571625, 3472171.90485716983675957 5424803.07942000404000282);35;33;12751.08251
LineString (3462159.84320575930178165 5426688.41854207124561071, 3470109.42191518936306238 5436662.94686345662921667);47;39;12756.1858
LineString (3452022.87577706621959805 5430948.10442888643592596, 3464611.47653896687552333 5433151.62009744439274073);43;49;12781.27542
LineString (3452022.87577706621959805 5430948.10442888643592596, 3464719.30048469034954906 5432442.04108787141740322);14;43;12785.2956
LineString (3458048.36599232768639922 5426546.6815110445022583, 3466659.65724263805896044 5435999.49862106051295996);5;13;12788.37786
LineString (3451933.77845957269892097 5431382.375694889575243, 3464611.47653896687552333 5433151.62009744439274073);45;49;12801.83684
LineString (3456284.30115146934986115 5431976.09285443928092718, 3468723.84347889805212617 5428870.43565299920737743);11;0;12822.69299
LineString (3451933.77845957269892097 5431382.375694889575243, 3464719.30048469034954906 5432442.04108787141740322);14;45;12830.64451
LineString (3449706.50982074066996574 5423390.22540468163788319, 3462178.43183876946568489 5426407.10723903961479664);8;3;12832.86511
LineString (3456391.66935586743056774 5436679.22981312964111567, 3469242.10503632668405771 5437211.66114674508571625);35;48;12862.80599
LineString (3453601.01639671809971333 5436313.93858938571065664, 3462159.84320575930178165 5426688.41854207124561071);31;47;12881.60321
LineString (3469242.10503632668405771 5437211.66114674508571625, 3471345.1894326894544065 5424502.88789097126573324);2;35;12882.92978
LineString (3449706.50982074066996574 5423390.22540468163788319, 3462159.84320575930178165 5426688.41854207124561071);47;3;12883.93667
LineString (3448430.85773900244385004 5426543.46239918936043978, 3456391.66935586743056774 5436679.22981312964111567);19;48;12889.44034
LineString (3453601.01639671809971333 5436313.93858938571065664, 3457792.80140150897204876 5424119.22082886192947626);26;31;12896.2045
LineString (3470757.58480571396648884 5437620.50360719952732325, 3472171.90485716983675957 5424803.07942000404000282);6;33;12896.54876
LineString (3453601.01639671809971333 5436313.93858938571065664, 3462384.64057742105796933 5426872.13059444166719913);23;31;12896.95771
LineString (3462178.43183876946568489 5426407.10723903961479664, 3469242.10503632668405771 5437211.66114674508571625);8;35;12909.97906
LineString (3467552.71176850516349077 5424257.1826713215559721, 3471558.65334488870576024 5436536.49105874821543694);36;40;12917.55256
LineString (3462178.43183876946568489 5426407.10723903961479664, 3470109.42191518936306238 5436662.94686345662921667);39;8;12966.00067
LineString (3464611.47653896687552333 5433151.62009744439274073, 3471259.77054715529084206 5421970.82867374643683434);41;49;13009.40643
LineString (3453601.01639671809971333 5436313.93858938571065664, 3459069.47409876342862844 5424510.26605264004319906);32;31;13010.05667
LineString (3456586.13837308529764414 5421315.44365351181477308, 3469195.91268025850877166 5424600.50072824023663998);24;34;13032.01243
LineString (3454597.78858819091692567 5425732.95110378973186016, 3467552.71176850516349077 5424257.1826713215559721);17;36;13040.04973
LineString (3453601.01639671809971333 5436313.93858938571065664, 3466659.65724263805896044 5435999.49862106051295996);31;5;13063.75889
LineString (3467552.71176850516349077 5424257.1826713215559721, 3469242.10503632668405771 5437211.66114674508571625);35;36;13065.48907
LineString (3449706.50982074066996574 5423390.22540468163788319, 3462656.77635816438123584 5425198.84765840321779251);30;3;13077.23046
LineString (3456391.66935586743056774 5436679.22981312964111567, 3462656.77635816438123584 5425198.84765840321779251);30;48;13079.87822
LineString (3458048.36599232768639922 5426546.6815110445022583, 3470996.66585338255390525 5428416.35889498051255941);13;22;13083.97553
LineString (3451798.97748474264517426 5430317.69400124438107014, 3464719.30048469034954906 5432442.04108787141740322);14;4;13095.10816
LineString (3453601.01639671809971333 5436313.93858938571065664, 3462178.43183876946568489 5426407.10723903961479664);8;31;13105.3417
LineString (3459069.47409876342862844 5424510.26605264004319906, 3472171.90485716983675957 5424803.07942000404000282);33;32;13107.10485
LineString (3469195.91268025850877166 5424600.50072824023663998, 3470757.58480571396648884 5437620.50360719952732325);6;34;13114.66362
LineString (3465232.31786350952461362 5425724.29433836974203587, 3470757.58480571396648884 5437620.50360719952732325);42;6;13118.05799
LineString (3467158.64961910201236606 5423881.07062907610088587, 3470109.42191518936306238 5436662.94686345662921667);21;39;13119.38653
LineString (3451798.97748474264517426 5430317.69400124438107014, 3464611.47653896687552333 5433151.62009744439274073);49;4;13123.47506
LineString (3470757.58480571396648884 5437620.50360719952732325, 3471345.1894326894544065 5424502.88789097126573324);2;6;13132.11938
LineString (3449706.50982074066996574 5423390.22540468163788319, 3462384.64057742105796933 5426872.13059444166719913);23;3;13148.85022
LineString (3456362.14373768400400877 5421591.03055325616151094, 3469195.91268025850877166 5424600.50072824023663998);34;44;13183.27346
LineString (3449908.01308531407266855 5435545.69743746984750032, 3453404.55361524969339371 5422713.04253131803125143);38;37;13301.61206
LineString (3456284.30115146934986115 5431976.09285443928092718, 3468935.69408008782193065 5427807.71101057343184948);0;9;13321.78323
LineString (3453848.75896579492837191 5424471.4946203175932169, 3467158.64961910201236606 5423881.07062907610088587);21;1;13324.3436
LineString (3454910.15424565970897675 5429127.42035745643079281, 3467158.64961910201236606 5423881.07062907610088587);12;21;13326.13635
LineString (3462384.64057742105796933 5426872.13059444166719913, 3471558.65334488870576024 5436536.49105874821543694);40;23;13326.63403
LineString (3449741.57612347323447466 5428499.80919848289340734, 3462656.77635816438123584 5425198.84765840321779251);25;30;13331.6688
LineString (3454694.72752937115728855 5433902.57885454595088959, 3465232.31786350952461362 5425724.29433836974203587);16;42;13340.17535
LineString (3467158.64961910201236606 5423881.07062907610088587, 3471558.65334488870576024 5436536.49105874821543694);40;21;13399.868
LineString (3458048.36599232768639922 5426546.6815110445022583, 3471345.1894326894544065 5424502.88789097126573324);13;2;13454.40427
LineString (3453848.75896579492837191 5424471.4946203175932169, 3464719.30048469034954906 5432442.04108787141740322);14;1;13480.87347
LineString (3467158.64961910201236606 5423881.07062907610088587, 3469242.10503632668405771 5437211.66114674508571625);35;21;13493.78125
LineString (3449706.50982074066996574 5423390.22540468163788319, 3453601.01639671809971333 5436313.93858938571065664);31;3;13498.90783
LineString (3455663.71174610918387771 5424355.57401029951870441, 3469195.91268025850877166 5424600.50072824023663998);29;34;13535.82746
LineString (3454910.15424565970897675 5429127.42035745643079281, 3467552.71176850516349077 5424257.1826713215559721);12;36;13549.573
LineString (3456284.30115146934986115 5431976.09285443928092718, 3467158.64961910201236606 5423881.07062907610088587);21;0;13557.94247
LineString (3457792.80140150897204876 5424119.22082886192947626, 3471345.1894326894544065 5424502.88789097126573324);26;2;13559.25628
LineString (3453404.55361524969339371 5422713.04253131803125143, 3453601.01639671809971333 5436313.93858938571065664);37;31;13603.49114
LineString (3454910.15424565970897675 5429127.42035745643079281, 3466659.65724263805896044 5435999.49862106051295996);5;12;13612.99008
LineString (3462159.84320575930178165 5426688.41854207124561071, 3471558.65334488870576024 5436536.49105874821543694);47;40;13614.71802
LineString (3462384.64057742105796933 5426872.13059444166719913, 3470757.58480571396648884 5437620.50360719952732325);23;6;13626.14272
LineString (3453990.06361989071592689 5427425.44798240438103676, 3467158.64961910201236606 5423881.07062907610088587);20;21;13638.62787
LineString (3457792.80140150897204876 5424119.22082886192947626, 3471259.77054715529084206 5421970.82867374643683434);26;41;13638.7034
LineString (3456284.30115146934986115 5431976.09285443928092718, 3467552.71176850516349077 5424257.1826713215559721);36;0;13660.02787
LineString (3462656.77635816438123584 5425198.84765840321779251, 3470109.42191518936306238 5436662.94686345662921667);30;39;13674.99552
LineString (3456362.14373768400400877 5421591.03055325616151094, 3464719.30048469034954906 5432442.04108787141740322);44;14;13697.55062
LineString (3462656.77635816438123584 5425198.84765840321779251, 3469242.10503632668405771 5437211.66114674508571625);30;35;13700.80461
LineString (3453848.75896579492837191 5424471.4946203175932169, 3467552.71176850516349077 5424257.1826713215559721);36;1;13707.03412
LineString (3455663.71174610918387771 5424355.57401029951870441, 3468935.69408008782193065 5427807.71101057343184948);9;29;13715.01724
LineString (3456391.66935586743056774 5436679.22981312964111567, 3470109.42191518936306238 5436662.94686345662921667);39;48;13719.20205
LineString (3448430.85773900244385004 5426543.46239918936043978, 3462159.84320575930178165 5426688.41854207124561071);19;47;13731.08224
LineString (3457268.98848493350669742 5428081.87244538124650717, 3470996.66585338255390525 5428416.35889498051255941);10;22;13733.20359
LineString (3467552.71176850516349077 5424257.1826713215559721, 3470757.58480571396648884 5437620.50360719952732325);36;6;13743.65328
LineString (3448430.85773900244385004 5426543.46239918936043978, 3462178.43183876946568489 5426407.10723903961479664);19;8;13749.5838
LineString (3459069.47409876342862844 5424510.26605264004319906, 3466659.65724263805896044 5435999.49862106051295996);32;5;13771.37422
LineString (3456586.13837308529764414 5421315.44365351181477308, 3464719.30048469034954906 5432442.04108787141740322);14;24;13783.55225
LineString (3453404.55361524969339371 5422713.04253131803125143, 3467158.64961910201236606 5423881.07062907610088587);21;37;13805.01169
LineString (3462178.43183876946568489 5426407.10723903961479664, 3471558.65334488870576024 5436536.49105874821543694);40;8;13806.96923
LineString (3454910.15424565970897675 5429127.42035745643079281, 3468723.84347889805212617 5428870.43565299920737743);11;12;13817.51114
LineString (3455663.71174610918387771 5424355.57401029951870441, 3468723.84347889805212617 5428870.43565299920737743);11;29;13819.92638
LineString (3453848.75896579492837191 5424471.4946203175932169, 3464611.47653896687552333 5433151.62009744439274073);49;1;13828.16064
LineString (3449908.01308531407266855 5435545.69743746984750032, 3451637.01836292631924152 5421813.62729568686336279);15;38;13841.6461
LineString (3449908.01308531407266855 5435545.69743746984750032, 3457792.80140150897204876 5424119.22082886192947626);38;26;13884.12132
LineString (3457792.80140150897204876 5424119.22082886192947626, 3470996.66585338255390525 5428416.35889498051255941);26;22;13886.97106
LineString (3462159.84320575930178165 5426688.41854207124561071, 3470757.58480571396648884 5437620.50360719952732325);6;47;13909.39496
LineString (3451084.57525472668930888 5429673.20979042630642653, 3464719.30048469034954906 5432442.04108787141740322);7;14;13914.4042
LineString (3453990.06361989071592689 5427425.44798240438103676, 3467552.71176850516349077 5424257.1826713215559721);20;36;13929.2134
LineString (3456586.13837308529764414 5421315.44365351181477308, 3468935.69408008782193065 5427807.71101057343184948);9;24;13953.53027
LineString (3451406.10398236708715558 5428258.24060113355517387, 3464719.30048469034954906 5432442.04108787141740322);14;28;13956.50382
LineString (3448430.85773900244385004 5426543.46239918936043978, 3462384.64057742105796933 5426872.13059444166719913);19;23;13959.00823
LineString (3451084.57525472668930888 5429673.20979042630642653, 3464611.47653896687552333 5433151.62009744439274073);7;49;13968.36004
LineString (3448432.34829761600121856 5423337.44196032825857401, 3453601.01639671809971333 5436313.93858938571065664);31;27;13969.16729
LineString (3456284.30115146934986115 5431976.09285443928092718, 3469242.10503632668405771 5437211.66114674508571625);35;0;13976.98829
LineString (3458048.36599232768639922 5426546.6815110445022583, 3471259.77054715529084206 5421970.82867374643683434);13;41;13982.87556
LineString (3456362.14373768400400877 5421591.03055325616151094, 3468935.69408008782193065 5427807.71101057343184948);9;44;14027.88948
LineString (3451406.10398236708715558 5428258.24060113355517387, 3465232.31786350952461362 5425724.29433836974203587);28;42;14057.90047
LineString (3456391.66935586743056774 5436679.22981312964111567, 3465232.31786350952461362 5425724.29433836974203587);42;48;14078.57787
LineString (3451406.10398236708715558 5428258.24060113355517387, 3464611.47653896687552333 5433151.62009744439274073);49;28;14084.25431
LineString (3448432.34829761600121856 5423337.44196032825857401, 3462178.43183876946568489 5426407.10723903961479664);27;8;14086.02022
LineString (3454910.15424565970897675 5429127.42035745643079281, 3468935.69408008782193065 5427807.71101057343184948);9;12;14088.95113
LineString (3462178.43183876946568489 5426407.10723903961479664, 3470757.58480571396648884 5437620.50360719952732325);6;8;14120.30157
LineString (3448432.34829761600121856 5423337.44196032825857401, 3462159.84320575930178165 5426688.41854207124561071);27;47;14131.93842
LineString (3451637.01836292631924152 5421813.62729568686336279, 3465232.31786350952461362 5425724.29433836974203587);15;42;14147.98063
LineString (3451798.97748474264517426 5430317.69400124438107014, 3465232.31786350952461362 5425724.29433836974203587);42;4;14198.38296
LineString (3456362.14373768400400877 5421591.03055325616151094, 3464611.47653896687552333 5433151.62009744439274073);44;49;14203.44017
LineString (3467158.64961910201236606 5423881.07062907610088587, 3470757.58480571396648884 5437620.50360719952732325);6;21;14204.41459
LineString (3452022.87577706621959805 5430948.10442888643592596, 3465232.31786350952461362 5425724.29433836974203587);42;43;14206.2544
LineString (3458048.36599232768639922 5426546.6815110445022583, 3472171.90485716983675957 5424803.07942000404000282);13;33;14232.27375
LineString (3453404.55361524969339371 5422713.04253131803125143, 3467552.71176850516349077 5424257.1826713215559721);37;36;14233.62771
LineString (3453404.55361524969339371 5422713.04253131803125143, 3456391.66935586743056774 5436679.22981312964111567);37;48;14283.32267
LineString (3448430.85773900244385004 5426543.46239918936043978, 3462656.77635816438123584 5425198.84765840321779251);19;30;14290.71151
LineString (3456586.13837308529764414 5421315.44365351181477308, 3468723.84347889805212617 5428870.43565299920737743);11;24;14298.37303
LineString (3456586.13837308529764414 5421315.44365351181477308, 3464611.47653896687552333 5433151.62009744439274073);24;49;14301.76996
LineString (3453601.01639671809971333 5436313.93858938571065664, 3462656.77635816438123584 5425198.84765840321779251);31;30;14338.4473
LineString (3449908.01308531407266855 5435545.69743746984750032, 3459069.47409876342862844 5424510.26605264004319906);32;38;14344.0094
LineString (3448432.34829761600121856 5423337.44196032825857401, 3462656.77635816438123584 5425198.84765840321779251);27;30;14347.09526
LineString (3456362.14373768400400877 5421591.03055325616151094, 3468723.84347889805212617 5428870.43565299920737743);44;11;14347.24226
LineString (3448432.34829761600121856 5423337.44196032825857401, 3462384.64057742105796933 5426872.13059444166719913);27;23;14394.4602
LineString (3457792.80140150897204876 5424119.22082886192947626, 3472171.90485716983675957 5424803.07942000404000282);26;33;14396.88816
LineString (3456391.66935586743056774 5436679.22981312964111567, 3470757.58480571396648884 5437620.50360719952732325);48;6;14398.23356
LineString (3454905.93222851492464542 5432975.09213650040328503, 3468723.84347889805212617 5428870.43565299920737743);46;11;14416.15978
LineString (3462656.77635816438123584 5425198.84765840321779251, 3471558.65334488870576024 5436536.49105874821543694);30;40;14416.25296
LineString (3451933.77845957269892097 5431382.375694889575243, 3465232.31786350952461362 5425724.29433836974203587);42;45;14453.59719
LineString (3454597.78858819091692567 5425732.95110378973186016, 3468723.84347889805212617 5428870.43565299920737743);11;17;14471.77896
LineString (3454597.78858819091692567 5425732.95110378973186016, 3468935.69408008782193065 5427807.71101057343184948);9;17;14488.73884
LineString (3457268.98848493350669742 5428081.87244538124650717, 3471345.1894326894544065 5424502.88789097126573324);10;2;14525.59885
LineString (3471259.77054715529084206 5421970.82867374643683434, 3471558.65334488870576024 5436536.49105874821543694);40;41;14570.22897
LineString (3456391.66935586743056774 5436679.22981312964111567, 3468723.84347889805212617 5428870.43565299920737743);11;48;14598.05533
LineString (3456284.30115146934986115 5431976.09285443928092718, 3470109.42191518936306238 5436662.94686345662921667);39;0;14599.48222
LineString (3451637.01836292631924152 5421813.62729568686336279, 3453601.01639671809971333 5436313.93858938571065664);15;31;14633.96622
LineString (3454597.78858819091692567 5425732.95110378973186016, 3469195.91268025850877166 5424600.50072824023663998);17;34;14643.50049
LineString (3456586.13837308529764414 5421315.44365351181477308, 3471259.77054715529084206 5421970.82867374643683434);24;41;14689.81042
LineString (3451084.57525472668930888 5429673.20979042630642653, 3465232.31786350952461362 5425724.29433836974203587);42;7;14689.97814
LineString (3450492.70694015640765429 5428681.37302775215357542, 3464719.30048469034954906 5432442.04108787141740322);14;18;14716.70476
LineString (3470109.42191518936306238 5436662.94686345662921667, 3471259.77054715529084206 5421970.82867374643683434);41;39;14738.5948
LineString (3466659.65724263805896044 5435999.49862106051295996, 3471259.77054715529084206 5421970.82867374643683434);41;5;14765.13153
LineString (3453990.06361989071592689 5427425.44798240438103676, 3468723.84347889805212617 5428870.43565299920737743);11;20;14805.99339
LineString (3450492.70694015640765429 5428681.37302775215357542, 3464611.47653896687552333 5433151.62009744439274073);18;49;14811.00946
LineString (3457792.80140150897204876 5424119.22082886192947626, 3466659.65724263805896044 5435999.49862106051295996);5;26;14825.83621
LineString (3462656.77635816438123584 5425198.84765840321779251, 3470757.58480571396648884 5437620.50360719952732325);30;6;14831.2325
LineString (3456284.30115146934986115 5431976.09285443928092718, 3469195.91268025850877166 5424600.50072824023663998);34;0;14871.25963
LineString (3449706.50982074066996574 5423390.22540468163788319, 3456391.66935586743056774 5436679.22981312964111567);48;3;14877.08878
LineString (3449908.01308531407266855 5435545.69743746984750032, 3464611.47653896687552333 5433151.62009744439274073);38;49;14898.5681
LineString (3456362.14373768400400877 5421591.03055325616151094, 3471259.77054715529084206 5421970.82867374643683434);41;44;14904.03794
LineString (3454694.72752937115728855 5433902.57885454595088959, 3468723.84347889805212617 5428870.43565299920737743);11;16;14905.84218
LineString (3454694.72752937115728855 5433902.57885454595088959, 3469242.10503632668405771 5437211.66114674508571625);35;16;14920.5297
LineString (3453404.55361524969339371 5422713.04253131803125143, 3464719.30048469034954906 5432442.04108787141740322);37;14;14923.81387
LineString (3454905.93222851492464542 5432975.09213650040328503, 3469242.10503632668405771 5437211.66114674508571625);46;35;14950.60081
LineString (3453990.06361989071592689 5427425.44798240438103676, 3468935.69408008782193065 5427807.71101057343184948);9;20;14952.06183
LineString (3454905.93222851492464542 5432975.09213650040328503, 3468935.69408008782193065 5427807.71101057343184948);9;46;14952.65764
LineString (3453601.01639671809971333 5436313.93858938571065664, 3456362.14373768400400877 5421591.03055325616151094);31;44;14980.90582
LineString (3454910.15424565970897675 5429127.42035745643079281, 3469195.91268025850877166 5424600.50072824023663998);34;12;14987.40109
LineString (3450492.70694015640765429 5428681.37302775215357542, 3465232.31786350952461362 5425724.29433836974203587);42;18;15034.80522
LineString (3457268.98848493350669742 5428081.87244538124650717, 3469242.10503632668405771 5437211.66114674508571625);10;35;15058.37643
LineString (3456362.14373768400400877 5421591.03055325616151094, 3456391.66935586743056774 5436679.22981312964111567);44;48;15089.58084
LineString (3456586.13837308529764414 5421315.44365351181477308, 3471345.1894326894544065 5424502.88789097126573324);24;2;15100.90497
LineString (3449908.01308531407266855 5435545.69743746984750032, 3462159.84320575930178165 5426688.41854207124561071);47;38;15119.59392
LineString (3449908.01308531407266855 5435545.69743746984750032, 3464719.30048469034954906 5432442.04108787141740322);14;38;15134.46953
LineString (3456284.30115146934986115 5431976.09285443928092718, 3470996.66585338255390525 5428416.35889498051255941);22;0;15138.47468
LineString (3456391.66935586743056774 5436679.22981312964111567, 3471558.65334488870576024 5436536.49105874821543694);40;48;15169.25683
LineString (3449908.01308531407266855 5435545.69743746984750032, 3462384.64057742105796933 5426872.13059444166719913);23;38;15196.74149
LineString (3454905.93222851492464542 5432975.09213650040328503, 3467158.64961910201236606 5423881.07062907610088587);21;46;15260.30234
LineString (3457268.98848493350669742 5428081.87244538124650717, 3472171.90485716983675957 5424803.07942000404000282);33;10;15260.95304
LineString (3456362.14373768400400877 5421591.03055325616151094, 3471345.1894326894544065 5424502.88789097126573324);44;2;15264.97775
LineString (3457268.98848493350669742 5428081.87244538124650717, 3471259.77054715529084206 5421970.82867374643683434);41;10;15268.77689
LineString (3453601.01639671809971333 5436313.93858938571065664, 3456586.13837308529764414 5421315.44365351181477308);31;24;15294.02656
LineString (3453990.06361989071592689 5427425.44798240438103676, 3466659.65724263805896044 5435999.49862106051295996);20;5;15299.65674
LineString (3449908.01308531407266855 5435545.69743746984750032, 3462178.43183876946568489 5426407.10723903961479664);38;8;15301.02591
LineString (3453404.55361524969339371 5422713.04253131803125143, 3464611.47653896687552333 5433151.62009744439274073);49;37;15316.80317
LineString (3453848.75896579492837191 5424471.4946203175932169, 3469195.91268025850877166 5424600.50072824023663998);34;1;15349.28123
LineString (3454905.93222851492464542 5432975.09213650040328503, 3467552.71176850516349077 5424257.1826713215559721);36;46;15361.97697
LineString (3456391.66935586743056774 5436679.22981312964111567, 3468935.69408008782193065 5427807.71101057343184948);9;48;15365.68823
LineString (3456391.66935586743056774 5436679.22981312964111567, 3456586.13837308529764414 5421315.44365351181477308);24;48;15366.39625
LineString (3469242.10503632668405771 5437211.66114674508571625, 3471259.77054715529084206 5421970.82867374643683434);35;41;15375.38022
LineString (3449908.01308531407266855 5435545.69743746984750032, 3456362.14373768400400877 5421591.03055325616151094);44;38;15376.27862
LineString (3451933.77845957269892097 5431382.375694889575243, 3466659.65724263805896044 5435999.49862106051295996);45;5;15434.28435
LineString (3457268.98848493350669742 5428081.87244538124650717, 3470109.42191518936306238 5436662.94686345662921667);10;39;15445.40484
LineString (3453848.75896579492837191 5424471.4946203175932169, 3468935.69408008782193065 5427807.71101057343184948);1;9;15452.99377
LineString (3458048.36599232768639922 5426546.6815110445022583, 3469242.10503632668405771 5437211.66114674508571625);13;35;15462.53402
LineString (3453990.06361989071592689 5427425.44798240438103676, 3469195.91268025850877166 5424600.50072824023663998);20;34;15467.62742
LineString (3452022.87577706621959805 5430948.10442888643592596, 3466659.65724263805896044 5435999.49862106051295996);43;5;15485.47792
LineString (3449741.57612347323447466 5428499.80919848289340734, 3464719.30048469034954906 5432442.04108787141740322);14;25;15489.37204
LineString (3454694.72752937115728855 5433902.57885454595088959, 3468935.69408008782193065 5427807.71101057343184948);9;16;15491.98647
LineString (3453848.75896579492837191 5424471.4946203175932169, 3468723.84347889805212617 5428870.43565299920737743);1;11;15513.48064
LineString (3456284.30115146934986115 5431976.09285443928092718, 3470757.58480571396648884 5437620.50360719952732325);0;6;15536.58617
LineString (3448432.34829761600121856 5423337.44196032825857401, 3456391.66935586743056774 5436679.22981312964111567);27;48;15536.93243
LineString (3449741.57612347323447466 5428499.80919848289340734, 3464611.47653896687552333 5433151.62009744439274073);49;25;15582.0713
LineString (3451637.01836292631924152 5421813.62729568686336279, 3456391.66935586743056774 5436679.22981312964111567);48;15;15608.83143
LineString (3454905.93222851492464542 5432975.09213650040328503, 3470109.42191518936306238 5436662.94686345662921667);39;46;15645.99461
LineString (3470757.58480571396648884 5437620.50360719952732325, 3471259.77054715529084206 5421970.82867374643683434);41;6;15659.33856
LineString (3451637.01836292631924152 5421813.62729568686336279, 3467158.64961910201236606 5423881.07062907610088587);15;21;15660.2975
LineString (3454694.72752937115728855 5433902.57885454595088959, 3470109.42191518936306238 5436662.94686345662921667);16;39;15661.5251
LineString (3453601.01639671809971333 5436313.93858938571065664, 3469242.10503632668405771 5437211.66114674508571625);31;35;15668.44634
LineString (3455663.71174610918387771 5424355.57401029951870441, 3471345.1894326894544065 5424502.88789097126573324);29;2;15683.81794
LineString (3449706.50982074066996574 5423390.22540468163788319, 3465232.31786350952461362 5425724.29433836974203587);42;3;15701.82869
LineString (3449908.01308531407266855 5435545.69743746984750032, 3456586.13837308529764414 5421315.44365351181477308);38;24;15720.71406
LineString (3453601.01639671809971333 5436313.93858938571065664, 3465232.31786350952461362 5425724.29433836974203587);42;31;15731.36938
LineString (3449741.57612347323447466 5428499.80919848289340734, 3465232.31786350952461362 5425724.29433836974203587);25;42;15738.98405
LineString (3458048.36599232768639922 5426546.6815110445022583, 3470109.42191518936306238 5436662.94686345662921667);13;39;15743.5223
LineString (3455663.71174610918387771 5424355.57401029951870441, 3471259.77054715529084206 5421970.82867374643683434);29;41;15778.98231
LineString (3454597.78858819091692567 5425732.95110378973186016, 3466659.65724263805896044 5435999.49862106051295996);17;5;15841.09422
LineString (3455663.71174610918387771 5424355.57401029951870441, 3470996.66585338255390525 5428416.35889498051255941);22;29;15863.22711
LineString (3453404.55361524969339371 5422713.04253131803125143, 3469195.91268025850877166 5424600.50072824023663998);37;34;15905.39504
LineString (3451798.97748474264517426 5430317.69400124438107014, 3466659.65724263805896044 5435999.49862106051295996);5;4;15911.42055
LineString (3456284.30115146934986115 5431976.09285443928092718, 3471558.65334488870576024 5436536.49105874821543694);40;0;15942.28069
LineString (3456586.13837308529764414 5421315.44365351181477308, 3472171.90485716983675957 5424803.07942000404000282);24;33;15972.89947
LineString (3454694.72752937115728855 5433902.57885454595088959, 3467158.64961910201236606 5423881.07062907610088587);16;21;15994.7136
LineString (3455663.71174610918387771 5424355.57401029951870441, 3466659.65724263805896044 5435999.49862106051295996);5;29;16016.93754
LineString (3456586.13837308529764414 5421315.44365351181477308, 3470996.66585338255390525 5428416.35889498051255941);22;24;16066.72985
LineString (3454694.72752937115728855 5433902.57885454595088959, 3467552.71176850516349077 5424257.1826713215559721);16;36;16075.23126
LineString (3451637.01836292631924152 5421813.62729568686336279, 3467552.71176850516349077 5424257.1826713215559721);15;36;16103.81116
LineString (3454910.15424565970897675 5429127.42035745643079281, 3470996.66585338255390525 5428416.35889498051255941);12;22;16103.90343
LineString (3456362.14373768400400877 5421591.03055325616151094, 3472171.90485716983675957 5424803.07942000404000282);44;33;16134.45625
LineString (3456362.14373768400400877 5421591.03055325616151094, 3470996.66585338255390525 5428416.35889498051255941);44;22;16149.56431
LineString (3459069.47409876342862844 5424510.26605264004319906, 3469242.10503632668405771 5437211.66114674508571625);35;32;16274.55321
LineString (3453404.55361524969339371 5422713.04253131803125143, 3468935.69408008782193065 5427807.71101057343184948);37;9;16347.06446
LineString (3451406.10398236708715558 5428258.24060113355517387, 3467158.64961910201236606 5423881.07062907610088587);21;28;16351.02594
